dsp_id	title	artists	isrc	usages	revenue
umJeRXGfcCwQyqNpkgatfvMrSLTlCJ	business enter choose	Edward Baker|Patricia Buchanan|Ashley Wyatt|Kristy Jones MD|Matthew Parks	DZSPK7058723	848585	8498.955547033
jrDXaFNBhxTJjFkyzLDrUEIRSwgiEe	stand determine number	Tina Glover|Cory Ware|Kyle Wise	BHTNH0849724	305372	31490098998537.0
kLelTGSQGPXdgItDwXFOZikuLLlLhf	until necessary	Brianna Koch|Kathryn Braun	ATPPG1410621	310241	57466244454598.7
yZnxaQNrZnNhpUoqJROcCWEbzUuPFm	thing bad like capital	David Hoover|Robert Cooper|Taylor Ramos|Matthew Carter	BJIBR1708097	998452	21.991
pgFHccbELgsXMsTLYXMTXfbBaPDfRK	laugh book	Bonnie Duarte|James Orozco	PWBXL2856984	577899	337.31339
vHIjRClxeKnjTtzawtbixRMlsQNwpK	create show	Jeffrey Castaneda	NLWDN5632374	827065	857556.816391928
VwVeVmXxuShZwTTEGwvQnVQNyorESg	allow old four cover	Benjamin Salazar|Deborah Lee|Mariah Robinson	VCOSY8001694	409868	23.7490091168404
rskhfAXqZubFhxotduwWlgsvUGascr	prepare weight weight important	Jamie Hopkins|John Wiggins|Rick Mckinney	TLOYI5558140	172342	6209963960.251
FqpNVAxrkSXLpELjOQADlStcPHDStl	tell conference catch action	Hannah Flynn|Kristine Tucker|Malik Stewart|Steven Johnson	MYFUZ4060114	529816	86885534.638832
oolvvOlhOvNJABoQCAhPLwrgjiwoYS	at require store	Timothy Shaw	CAXFY0663924	675974	8373.1914472
EdorpSxmTidKOtrKNWzExDtUTDTEtd	threat result	Kevin Maxwell|Zachary Tran	SROMB3045793	208001	145.438089679
ESUKVKqAxVVDRJqXXuIISyyojUtDke	be couple	Wendy Garner|Howard Levine|Robert Torres	HRZHG0220644	244392	3.38143097713
FejadMIDDWnWSzahKCQQOcQNlDfnjh	offer responsibility	Randy Smith|Courtney Holloway|John Smith|Eric Williams	SDATG6366752	548082	566388678454742.0
JVgOBsSnBmpiWwRZMiExswsuuGTFGb	building according story majority	Laura Barker|Scott Anderson|Laurie Santiago	MTLIL7581613	933170	6.9695411602
XQPKzpblmhUCOYYIUjTXYtLAemTwqY	Democrat family week product	Sarah Garcia|Makayla Morse|Crystal Dickerson|Michelle Cooper|Chad James	ILBII9920292	862278	9298270.987
MpViaqcgbRYJSjMnahNkrwfzemxtFG	thank sing reveal	Joseph Greene|Michael Ward	LCCRF7252936	505286	49105828677240.0
PYkKPoKDdpCZKCtXFRcgLMeWGlBCOC	explain fact finally	Nicole Mcclain|Debra Smith|Pamela Palmer	STYHC7169776	163959	1190020.23
CBJyTPRpFgZmURjOUVpIffAojLezOH	program woman level compare	Jose Miller	AZFYS7534527	696860	
UQTPciZxoCCkPjgpqkiIrfBqtKFfXk	everybody work	Kenneth Brown|Albert Good|Jessica Ford|Stephanie Flores	BYBPG4179162	227307	81038.384841
COcQeznMESiRJTthrufVeHouvlVbiD	often yeah	Susan Duncan|Susan Colon|Laura Mccoy		50896	217.56117281
edNbcwvfddjtybWZVKyxBBcBNrDxEi	under employee	Sabrina Rocha|Cynthia Anderson|Michael Davis|Daniel Lynch	MHTLW8239420	521282	648017622973.9
BsDbsWEcSYcFqFShSfhqLPaJypGWjv	world size in	Martin Smith|Calvin Roberts	AUUEJ1657319	142549	75497689.95
kxlvZBGeWeZvvGUQwBbYtffAbyRWMs	mouth mean	Anna Jackson	GNNIA5295998	685503	14637619457257.6
gPkuTthGowuWbHtmxrwbMBzpMHBqGr	focus condition administration	Emily Lewis|Stephen Delacruz|Kristy Castillo|Eric Chandler|Michael Myers	VAFGQ0091590	389931	9523951324439.7
VPMoICgmSpSUDJvdfePQnsgCRRtzxC	writer need relationship	Sandra Barron|Laura Oneal|Danielle Jones|Stephanie Wilson|Cheryl King	FJEBN5936095	255807	611608.38629
oZBIbGWoNsEzDmWOABHrXFCFSnWoPA	hold phone	Nicholas Cook|David Terrell|Leslie Giles|Alexandria Coleman|Brian Estes	NIGJZ0072816	397501	8710008896145.0
MfptHWAEJHoFejopXdMfzGGwvgLNMJ	similar run	Kristine Fields|Adam Pacheco|Laura Watkins	BWSBP0993850	444386	676917674.0
yzjwcFOSGbBsFtSiwxdFnTMnFeQelK	record low language less	Joel Mullins|Steve Escobar	LKKTH9304679	984045	47443730560.6505
QStMtAztgQeHrggJNOXnfiFhlOMlsJ	first education	Thomas Becker|Jason Brewer|Shelly Obrien|Taylor Jones	ILYWO7099072	835787	9718335.6273
HAhMDPPyMPeFWmCYRdydHMhrbSZofb	thank hope phone international	William Sosa	ROLMI6772659	874865	91632453.4912441
PPMPNELHSUPdJsdvQwXtQOdOIFOKOI	take smile design strategy	Martin Smith|Michael Cooley|Todd Hunt|Kathy Cabrera|Todd Chang	CVBFH1807605	986174	3.1272813259
WxypuaAVhfhhChVVzbPdpxcorvaOtO		James Fuller	VUTUC3765730	272572	222949687601.39
fSiGRpVrVQGISrIGRLBeGfpyDziBrT	cause perhaps choose	Elizabeth Wallace	SAQMW2439306	973349	586077751302.447
XoACmVsTDBhZwJVnbcZwIPyVSfJBpC	learn training real	Cheryl Ryan	OMNHG6340819	944030	598101.725783345
aJHKFmYgWCPvobmiLVnHLJBoJTvINM	challenge boy ahead	Joseph Parker|Charles Torres	AOABA0890575	883311	108849539.994754
OrQuhBZuHnSZSNvHsZSKbSLmdZcDyc	painting bag control	Michelle Taylor MD|Stephen Young	DKUIU5338222	747509	90860.166
fuvxcEUtmFxdtGsRFinNEHnKUPtjjy	past benefit leave	Diana Hudson|Raymond Navarro|Cynthia Vargas|Katelyn Gay	AUCBO9918864	385821	6851015.0
HKlmWdOdbJWJtxXKtsMRValUxRJqXB	group something yourself	Mark Stewart	MMLFZ9398339	462870	55.1784
GxaFKfMcpPxovXoNvgucyrfsTaitYC	walk alone	Thomas Rhodes	PKLUD9693132	439047	46891.9
doEdAbDqPDcJAyTuUqyZuxclSXhTHx	would artist option on	Jeremy Cole|Michael Benjamin|Mary Ray|John Vance	MGGYY2288359	493441	383101700769.2
FaWOfetGZZRrgSYCebazGkSnZSKDQT	building government fact room	Mark Turner|Robert Mosley|Jason Collins|Kimberly Harris|Bonnie Martinez	YEKUE6943269	513730	93.48
wrRMwHCwBPNSEYsaAceKSjJhYmUPSp	reduce paper wish	Christina Brooks|Megan Rodriguez|Veronica Lin	MVZCF3869880	10113	424895978408.846
OvKDxZWBZmTHEcKXXndgwHwEQKmqHG		Christina Santos|Debra Miller|Patrick Martinez|Melissa Rocha	MEEAV9538738	574780	4852917924501.0
JhIgNRTBhGCkDSsGDPzkzNSYwzFoiO	guy consider	Dr. Michelle Maldonado|Alice Patterson|Christina Salinas		128879	688933931101.0
cwheKVoOPGyAGWZaRuHpOnOQKbPrNf	certainly generation evening reveal	April Neal|Seth Porter|Robert House|Kimberly Sullivan|Michelle Lawson	BIFRU3258112	49960	857851568138394.0
ktlNKFBKTrzucDtoTzdSYTrhbwtjwG		David Dunn	BFRIS2091271	499557	72.8017
cHFwdAMImZpNaXabqPlNgiqvVwyCjl	per account success	Kelly Russo|Jamie King	BGUVC2339511	962112	45084.493413496
RQMcKzENoNGSoZKNeteSVfqtBypGJl	yeah hot wear	Melissa Delgado|Jessica Wilson|Steven Cummings|Carrie Martin|Gabriel Salazar	ZAATN9957875	927945	1007772810353.0
gdJqjnNttlUrlQOqVkbROvuMvNJXRe	husband increase radio him	Jackson Jones|Alexandra Mcintosh|Matthew Monroe MD|Brandi Garrett|Melissa Walker		206714	0.45257056
VDrJsvtvMAsRAsxIycJTgmUnTxXCik	image social trip	Misty Jackson|April Davis|Brittany Garcia DDS|Tracy Haas|Brittany Powell	LIDPH1061306	701919	982420650132787.0
zpyjGyjNJCLNLTsMWcayWQBHIaaOLA	benefit particularly statement	Lisa Richards	MNDST0663369	637330	3702418.54
GhrSPZFctRKJsAHcwNLdWjhpyOCYlO	my science	Misty Berry|Tracy Watson	IQHNL6275265	137710	1.96830892425548
WEBEIsnIovTVfDpEPgflLqtmlIbBYg	kitchen free	Shannon Simmons|Kyle Martin|Lisa Cummings|Philip Jimenez	KHJNL3298884	831929	14815.42
IcPKfalnMbNUZmPOPIkUdbbaALgNRi	ability difference mean animal	Anna Jackson|Mrs. Sara Morgan|John Delgado|Samantha Barnett|Dr. Jeffery Johnson Jr.	AFDVT6520989	506800	565108836788622.0
hpwLQrsImokLqeBJylFWgolQGAaKPq	letter so field	Sharon Wilson	UYIYR8758711	946172	1846.11699
HUffpFVGXgjiIHkahVUGooGfmKawpB	grow garden hope ask	Sheila Lee|Steve Marshall	STHKV7001039	926884	854.63653191132
yDHOCFbcnUoBZTMDAuUuMSIZmWczlr	significant stand management	Darryl Brown	MHUDX9637283	341802	720853601831192.0
BCyllvGGYbnsvWDYYnihVfHffsiGRZ	safe learn message kitchen	Michael Calhoun|Thomas Turner	IENBH8472359	219506	306625162.5
xJrBLOILrzYRroixakCLLlshUIgbAe	manager among she all	Keith Kelley|Austin Jones|Dr. Emily Jones|John Perez|Mark Parsons	HRWSL4221261	531048	906193407.552
uilSFJZdBgLqhUkZXaBcbdUpzptuOV	still crime	Dorothy Miller|Caitlin Harris|David Parker|Heather Mullins|Melanie Jordan	ECBGY1420118	931653	98932038896.95
xroVxMJdOVGjSFxfFrZUFnJgSfyoXV		Michael Diaz|Rhonda Hernandez	MGAYR4519014	686176	7625.3
RcIUAlKWkuVoLIyWNVOFlNrpEwIwyq	once perform	Amanda Fleming|Jerry Ward|Robin Lewis	ISBXR0783953	302575	635913431681652.0
YamfJhrQrPSMWnQNWRujYugwTPBXCY	season particularly administration	Cathy Maldonado	MATUZ5455468	263305	121952123369.0
uiadVdWvhzDFxdwfQcZZKuEVRGyFom		Anthony Elliott DDS|Richard Dudley	BZHCV9165096	610768	538.176363844
UnPLKWxygZYXOyUFOXIWnBXTDiPsXR	plant present	Cory Bowen|Charles Nash|Kaitlyn Fritz|Chad Oneal|Nancy Bradley	TGSIX5368460	314260	579994.37712051
RHwPqDhCGLMZWokstEpQvFsMsaPsqa	specific believe student	David Williams|Robert Phillips|Dakota Hodges|Michael Curtis|Christopher Perez	MHERR8389297	135189	6.850565
nCNexQUOIrkFSttoCkZUOFxFtuaYXo	base last fine door	Shane Murray	MCFQG8666252	103889	22.9860643
SjGNVoiABRTQphBhCrjbcAaWrrmXyo	toward away	Ronald Park	MKFFM5420432	109379	9.77
YOnDjWBcrxtweQdLrpDYYNUIeTnPFc	reveal develop but	Michael Lucas	STJMD2065256	457143	50.2857
piEKaBeeqdHxnRmrQCDIeFAerwrvGf	foreign while now of	Andrew Mann|Nicholas Leon	KRUQD4665040	687509	2485922372.94604
kwmLicTGKoryjUBZHGFumNYPzkxlqw	increase share day	James Marsh	BTORD2966865	32881	2689733.878
cUelgjxdsXlbzVamUSmZGyILMWeZxR	system pay reflect have	Mrs. Natasha Cook|Jose Cox	AGDOT2070949	963285	0.24745024810705
CuQMuluSawBOOBGcVaUaueCVXLYxAt	accept go painting stuff	Kimberly Mendoza	MZLDT1346022	395997	367.0
oRwkagOUNAUdtTPxsWsmMFyzEvJHMy	already indicate issue	Robert Wall|Heather Baxter|Trevor Hall|Joseph Palmer|Albert Delgado	NAZGO8320372	678906	9.1473532
pXNlcvYlpENSLiMihBluTEAVorssKT	eight police interesting event	Bernard Robinson|Cynthia Romero|Terry Anderson|Samuel Mcfarland	GBWDX4612553	12016	35232680.2761
LPHqavGcbgkiVhQzXuTLIgNwNlOsvb	business individual situation despite	Joseph Chase|Martha Hartman	IRXHF2567634	742309	1.68280631525939
IYvxWUxzKTkXNUgmHVfTRceoaxqEpN	member now what	Gabriel Clark|Haley Anderson|Dawn Allison	GEJWA8043632	319892	21747.5149443
OPVLlgmhhAwATQSdvymieVyybacSqR	pass herself office with	Stacy Davis|Rachel Holden	TLIPB5883424	893306	151534023067.241
RWVqseZXAZjitKADFhTgZVcFrouLFt	suddenly allow	Joshua Dalton	SDXEL7480008	140889	6870608953025.6
UqNWYAXqWTfXFwJHfNKXojimJcxhIp	issue yes notice up	Ian Brown|Jacob Turner|John Curtis|Brittany Wilson	GWSWG0544404	272460	699959343593.0
RAZKggKVDMgSbqOxWsZAtahEgInZRw	writer your wall produce	Lori Sherman|Danny Bush|Zachary Johnson|Joshua Tyler	PTDOU2140439	256775	2481.695
NLytbfQnnSFGpBBaMiQcooehPStVck	nearly until	Jody Johnson|Craig Richardson	UGWVN4197427	638868	607290192040.774
qbfNTfZidHMjbaeuedhWbpflLEiBUM	wonder charge line	Joseph Nelson|Charles Knapp|Christopher Goodman|Walter Martinez|Arthur Martin	CIKJR1936472	557023	220949.1199047
qGDaLLfxcpYxtEtLVyrlKIzNNIGYLY	pay couple	Rebecca Jenkins|Lisa Spence|Ralph Burch	MKSMD9209369	119893	90142917526691.0
VAFEbGYUHvyeEytfwaKybaxIEFAnVN	now four art tough	James Thomas|Christopher Simmons|Micheal Pitts	ADTPU0732884	15917	6529314.0
wglBuaxDvFEjRffCqSrooDlKonNkLG	six rock	Daniel Berry|Jason Luna|Timothy Wilson	COQHV5228430	595589	6530584806995.8
IgssOEDOJhkdzegpRsmrLkTrQVrRgl	cost keep	Matthew Roberts|Michele Keith|Courtney Kelly|Laura Johnson|Jamie Gilbert	RWLKT5763406	448107	361.849625
QRjTlcYchXflGLkAifxIJMzpnNAHfD	fast popular high least	Ronald Morrison|Vanessa Smith|Nicholas Frederick|Jennifer Adkins	SDBML2576644	958491	57832019.248
bLpsxfjcHxmbrpISTFwZtrYcxftJbv		Carol Patrick	TTRJE7048203	784277	41151.873082
mJDpKHCzikdCPtcksWKTjIvFHjLVlz	truth almost nation moment	Melissa Johnson	YEOLU6388155	235219	698132111594563.0
VIjSChHaTTHnxIeZWZzmgoMnsyFCir	speech though south	Jimmy Brown|Ashley Smith	GDXVQ1406864	227079	513530.396417
IEAOaZgPYJdkEfKKncXocTHECzOAaL	have hear	Carlos Mcguire|Taylor Joseph|James Zimmerman|Michael Lewis|Mr. Timothy Moran	QAVMF3705227	609447	4653.40412016
fKYQRWUyPEklMHbCEUpWOhGxICEIix	certainly red poor	Nicholas Acevedo|David Brown|Laura Taylor|Ronnie Johnson	RSJNB1347297	796490	19537.806892
zMVDNSAPdODiiZPvfnSQCDBcjNgjMj	edge according home new		ARGMH7833564	424999	35.7048949
OVQqlZSMFCdhcHtGGqJylisWPyvGHY	write them	Robert Arnold|Erin Garcia|Ann Wilson	RWYUV0200537	161434	6889308.0
OnzctFQNTkdJCPbrzcfCPjliqqzTap	inside hit remain	Garrett Lee|Tyler Stout|Mrs. Wendy Williams	FRDQN8505735	559910	2819.312696
VbLuPkJAREWKoRaNwwpnwbjSrSiTkq	raise stay every	Aaron Jones	MWOXA7672225	351234	9.1
zwJGlDcvjAetUCzBPlYcOOKbMIOcBC	move professional decision		HTEPB1765882	548223	40163.710326
XMqgheNVQGXzjDaiIuZQDCfXOSQsKb	firm far where	Jessica Malone	USVDU0215539	877956	711180129605704.0
CRbXXuIoBQPRpOVJjPUqahlYmtQgFm		Timothy Gray|Gary Brown|Kelly Smith|Jacqueline Smith|Martin Jackson	ERXMF0856867	841265	68.8643628968
CYFbJVxjmUnIDcKnRAMAQTfOBMrPjE	offer great	Mary Dennis	VAXMR7038767	474750	8.9923455
voFKcTiejAOmpTDmmiVzFQEcpeCtOV	worker hand	Mary Soto|Jeanette Davis|Rebecca Holloway|Joseph Walters|Kristine Ramos	BBMAB9634416	408562	
ltVdsrStQZCuDQBaOsQjVCfZomyeMB	she to really produce	Christine Davis|Joshua Stewart|Craig White	FICXD2135959	635613	496926.462
gEApYJwbWtqNHtjKUctljSTfllWGds	many form spend	Hailey Smith	RORKV9720089	62355	553753611265642.0
XGmMbhvImigWqOypGKjmMsyFcvFBYk	economy test eye really	Albert Navarro	LYQRH1796407	783406	1240742366.0
tdiFLMYVuvSnpFXOtZCKwjMWYcrpns	study well	Erik Roberts|Michelle Lopez	WSJHT9585129	895392	911717121778276.0
cBXuXlULValeJbHNElMTuXHYrPPCeK	within person represent company	Madison Allen|Carlos Arellano|Jennifer Fry|Desiree White DVM	NPWVP3667295	408919	184134295732187.0
fqzDMBtLQyUKtmJepVsbchfLuCnQsZ	threat store kid	Nancy Hunter	GRGQF7851518	876524	99733929.7676
UCkoOstmQKsLdlwmlPnJebfNSWfqMt	read future have		NLDDA2645612	793651	9883167008420.0
WqHLqODNGdvolKWzwFvnlxjkkhqhxt	on development baby	Albert Mendez|Leah Wright|Lori Love|Mrs. Chelsea Wright	SNHGT3734780	301780	881252829518464.0
EvwjqIMDhYoazzClRSeOlMmViCuWrQ	machine whole attention case	Bradley Castillo|Gabrielle Ryan	MWVLD1814839	974860	368347629513158.0
vSPkCKNXliXOvwawKzzygynMKBqgJS	explain anyone white	Mr. Patrick Rojas DVM|Chelsea Taylor	SVFZX4880554	258462	889.0
EhrzfAhUHiITMOGOsQREMAacsvGBGj	kind imagine bring	Elizabeth Joseph|David Leblanc|Dr. Linda Clay	HTDDZ6235990	827696	2.0
TSlCEgvJnDNeOhLUNIKdbOjoUCyPbU	film begin	Jennifer Henry	IDVVH0110199	818680	5745.494
deqTrgEnNLAlOFhXAiYLFgTwuSFgOy	baby color my think	Christopher Andrews|Dustin Shelton|Tony Ross	VULOM8335725	912175	41082157.43131
TpkGKUxFQoMqhqTIuwVGmsJIyreXpJ	black moment	Hannah Lewis	ZAEYC2965982	40167	59901.9325612793
QQSciNPFgNMUfstjocJsOJksUDzpzk	news difficult interview interview	Steven Wilson	CMUMV2242776	786195	7.99250304
XRfQYfpghdjrxkfIRiShBwJWwXEuau	newspaper because	Sandra Fowler|Jenna Howard	FJZNR2534444	769267	7.97
gYLkXPTzGrwzCUDQHZeHzPiudqNTcj	table talk carry	Brett Moody|Christopher Miller|Jerry Coleman|Rhonda Curtis|Sheila Burns	HNILL0723420	763290	5204.8827
uXXmZjJRrVsberpuZgbkwGSymDqNTD	teacher although behavior major	Marcus Boyd|Jennifer Walker	JMAYN2276740	438004	359510.62618
HvmqvyXzoODmFNTGEWjeheFXizlPXW		Rachel Lam|Samantha Hernandez|Kayla Neal	VNLOP0721894	472825	73473138.0
suVQqXmXRZDcJvRkWytJNfDVhauHnO	film ok important thousand	Carla Soto	KPWTO6648078	254073	170778371956461.0
CCFuInaELWUbJhyXIpvxzKVZJrFGcE	later lead	Eric Adams	UZXOP8010479	144032	320.0
XbLGViEMLBBMXlDoWMViorMkKDUffA	protect environmental statement	Erin Walter	GBRPB2180047	223066	63598671.5416153
yfjHlyCJRMVhTDlErUaJEifKeucnyZ	game pretty always force	Emily Simon|Kim Williams|Helen Wallace	LCSWC9986422	376096	20119537721.88
iSMSjhrYhfKIyEYIqVfgWJKEUOigDp	actually fire develop	Amanda Sanders	ERTUE5389993	108754	57389343.41886
bAZKjdSrNMaXSejnCibuGwFeBwiCSn	close western	Kristina Kirk	MWUYX7353322	82324	6927775883707.8
kFaHzWKxqeogkSSYuYQYNrqWTSTRtv	movement particularly	Larry Christensen|Steven Vargas	TGZMU8800626	289065	28.7965312
BLQKtCdfOIQlggrAfkDpnQMXlxjZOe	say time	Juan Logan|Thomas Blevins|Andrew Ellis	SLPIC3146422	148388	755910.7874
tFrpXoBoEWmShWVbBfjVytFoLvbYme	across sell relationship	William Carter|Nicole Allen|Craig Williams|Katherine Miller|Chase Perez	BSTOZ0056468	282841	2805157.0
tjyVkPbFVQwPKMViagjxySNAgbwtJp	fight visit other difference	Hunter Espinoza|Heidi White	ZAEAM3443687	354921	796164702479.5
xZLKJqzgwRIHNMDgsqZRHbosbONqdj	certain traditional sport	Robert Miller	CHMOQ9837380	936382	25087383041065.0
DLrZJQpFjJxNZhnGJXOEeDPsuvJrHA	dog simple forward	Christina Henderson|Karen Smith|Traci Hill	BFQIM0694537	311878	8.531886129334
gnJbEvJjThakIPjqGqpmWaXfQrlMSd	form best	Brandon Blanchard	GMYMP9165160	543686	3342265180.836
rHcqsXKvqYGFeidxCkKnOrbYBtHAWt	close crime oil sea	William Mann|David Kelley|Mary Swanson|Molly Holloway|Nichole Munoz	EGCXV7000962	173226	169229253.15
dAGADUJQWuzVhmMNOIDoZGiVKugJNm	interview perhaps site	Kimberly Petty	SAQFN0577028	441214	90376716.6
QvWgvDJVWMvdlgdmMbfLJasvezmTMt	country realize home	Eric Santiago|Bradley Green|Brett Henry|Alexandra Martin|Lisa Richardson	KWKMU8233583	419167	5819370743977.5
mdxSscdZvjmSFyBTKmgdgmYWFlOYRX	until then strategy concern	Erika Bailey|Megan Campbell|Tiffany Galvan	STMRK6361956	598662	2172533918.20328
BbsEkdrmZkVvcImnpjRfIUjuCHJpUS	challenge crime fine	Stephen Schmidt|Matthew Travis|Darryl Brown	PHLRW0800293	228832	46270529216.56
rswnBtWWfOnGLSKLfDeCohIrRqDQiA	here about staff	Danielle Johnson	PGZVY4246482	265334	441.105
mjpPRJPrjVbeWnhRtEETvGmMVcVBvJ	modern the color	Barbara Boyd|Danielle Bennett|Lisa Lee	GWISG8658907	360236	33.3
YZIbWBFuZbRWVSMGuDcACRIwghCFPs	stage responsibility	John Hull|Donald Buchanan|Kevin Kim|Mary Castro	GHPTE8233449	463794	91945.92349505
DIwmSRZufQcgVTAkBdtrtOgJCUHOKZ	window which laugh painting	Caitlin Hart	GAOXC9211677	958371	274659.8041
IWnTlZqZmQrhbrsaOMmFsWrbdxpVvP	sport red computer beyond	Justin Lester|Sarah Steele|Shawn Sanford	CDKIS5713340	759909	54.7372567316252
IUubepRrtFceZAqDAvLRHTLQAnLhpR	if spend political	Charlene Dunlap|Alexander Villarreal|Jessica Bond|Maria Kramer|Michelle Freeman	SAEQB5140166	929320	273455.0
PjeoqyFiyBArOUCsxHPlTwbmGkkDXW	leg usually store	Regina Robinson	KHQIT8253823	239532	91952377155.6
QIWUumfhruTLkvRCxGcvcMzuHupkfE	study purpose	Diane Brown|Mrs. Ashley Orozco|Dana Mendoza|Pam Moore|Andre Smith	SLTEY1613272	295292	4978.0
GIslEolkHUGuwyCPZEMnNqAuFIQIWV	throw girl western	Amanda Mosley|Alyssa Salas|Marc Perez|Carlos Carr	IDCHG0938563	325505	385035374125996.0
tnEKKvVjKyObQSVCLFBPkEOOtkSYmI		Matthew Gray|Mackenzie Patel|Tina Williams	GWJZE3237791	545229	5.4563444023
yNDpZjPNDEAEqVXUFeQOkumjQAmMMv	case involve author	Olivia Davis|Adrian Dennis|Joshua Fox	LALHW9806795	542552	595.0
ScXtLVncHgpKzEFSeMUsXNTMftOVmu	little generation too less	Todd Ward|Erin Carlson|Emily Salas|Devin Mata|Joseph Miller	AGJWI3577032	306750	570369503400478.0
VPqxllIIxVMrfOaDRxRIvqNKgODWbj	sure what feel ahead	Willie Baker|Robert Brock|Veronica Harris|Brittany Mckenzie	ECKLP8013866	360423	8727.7
ATLxuufYLVGUSppjTbaGybDGKANWAl		Caleb Martin|Alicia Johnson|Angel Watson|Morgan Morgan	TMPHF0824089	644492	7.83996703408326
StiJLMnjwEvDPequbZgSpQdsUjNQcK	thought politics	Mark Garcia|Chad Martin|Toni Robinson	KNMPY9392175	485872	6730.9
oqqdeyfpKJKXxkWvXRqauTDUHaySjW	along owner	Shannon Brown|Charles Aguirre|David Beasley	BBZLB2104234	16039	14106232335.0
bPIStAgwndioXsHWldEjYVeFUkvxsp	believe most civil	Cassie Anderson|Melanie Robinson|Mrs. Alice Vaughan	GABNE8523520	586010	560.7326590461
yZfEapWZAyteteUfVQSSwqAOBzxips	personal should	Mary Tran|John Rodriguez	KWFFU4004590	629255	5244583297.4664
HBxFoINjLfTibAYPbmnSGClmRhYkHy	concern policy wait like	Marissa Brown|Richard Lucas|Ruth Dunn|Lisa Welch	FMWZZ5330002	500874	366689247821.498
yJftqSCphyEAYWflVUBuovGLbjvABb	real firm	Thomas Fields|Clinton Miller|Noah Taylor|Mary Cervantes|Amber Reed	BSRRF8856826	304366	52998.7986588
ojOPPANKDUTDKuNJmZntbTmyAmURea	great mean believe	Catherine Rodriguez|Mary Walsh|Mark Roman|Kaitlyn Edwards|Denise Jackson	FJXZP3307287	458866	361.44800201113
nfrCYeoAUAUVHHdvPZgqGPiBawdeZp	sign few anything up	Matthew Baker|Laura Lee	TLLSD8685645	404570	64209.3
KwnDXEGtgBfSTGdohJoAIWBWzLaMor	enough away	Randall Jones	SCFSQ9427152	991652	4849104006.9705
jGIlrwyfCYLixveIahAGUMijkniPie	hot level allow	Michael Scott|Nathaniel Baird|Ashley Wright	KMSHQ4032951	640188	205338382666.11
jSBLMfeKuGpeJVnmkqAlmZltViyNpB	once opportunity	Nicole Woodard	PTFFY9764852	487793	3.84614924
RUYyadAdhQlPkPabliavJhUrfWsiWt	defense half	Gloria Lawson|Brandon Freeman|Elizabeth Evans|Thomas Mckinney|Mike Henry	BDKHI1504541	231799	338992543678373.0
SyKPKmhWQjoPZPGJBxLZOClExeWqXZ	test note record finish	Lisa Johnston	SBGRW3571242	706042	4151777654788.3
RlueQJBbbXsQlclSmtdpkSvRdSvqXq	lawyer citizen note	Tammy Leach|Jill May|Angel Graham|Stephen Avila	DOZOX4908014	7123	730.22
ohXJMhjXFLmrnWhXtwAYAJdUTLsXtw	street during structure society		INIAV9514185	497225	64046.62
vbnnqUfAmkXLGGulIpKbKjzElaYosV	let available cell side	Claudia Robles|Patricia Dalton|Lawrence Brooks|Robert Allen|Amanda Brown	WSRGR9606969	913196	78622399618789.8
jbGwqWvZpayXUPTxGRTDOHxrZPiGqH	certainly attack	Jennifer Harris|Jared Bartlett III|Linda Pearson|Michelle Perez|Mr. Jonathan Mcdowell	MZHZU7096848	736983	32282085818.54
mFAiEDxMCJiZlHKoPtJRWAaYEycfMz	event when out	Melissa Carlson|Donald Weaver|Matthew Nelson|Raymond Holder	TMWQQ3239036	216218	150230843.620823
mSyZygSueFUOjQLDAGBjPnuiTASfzH	them number heavy	Shannon Black|Jennifer Duran|Maria Morrison|Joseph Vincent|Jeanette Johnson	SNGFR7164535	197040	702467514712.19
YtlqXfIopCNhRuFVgFMLxhTlgWgiDt	performance no drop always		BIVZL9342269	799775	8698458.52441
SATeNRRHSLqIFCyASDEezDZfaHqGOY	pull fine character	Pamela Allen|Michael Robles|Brian Peters|Michael Holland|Bailey Mcmillan	CLFLX8857883	889006	4230.882
KWBUoUsbbmwagLGroAomJnQvCAUnqW	decade look after	Ashley Hawkins|Anthony Cole|Vanessa Rivera DVM|Julie Wright	LIIPG1134323	269115	312930686.3
pwyaQyJsVeoZmkMagHnWRfKOypiKqI	board event next	Karen Fox|Billy Atkinson|Melissa Ferguson|David Meyer Jr.	ETMLE2521036	422913	55.713999274489
CoZPyiddLeycfwCGdbiInACZbrrsgO	nice after		BOYTX2900679	936064	7465928381.93833
hfZVOLrsGEMbSqoDdHULgXKrSCOsic	him society cell during	Charles Greer|Laurie Brown|George Ramirez	CRVOD4225706	863223	225567781555.3
NqQqKBtFeqmRLuMrriRZdRkNJXOZsU	exist ready share	Michael Roberson	JMDXH5780898	632943	597284534748.29
wnHjNPCGOILFhnuECIjWEMqLipOVxf	history year	Nicole Cordova|Lisa Simmons|Jamie Jackson|Ashley Welch|Lindsey Jones	MGFJN5670780	417616	6.76176384
nNaOtdmaoXxddFaBBPvHQgrDliGABV	skin early window		FJQHK4643638	756625	13.576
OIOMMNHzbVMgrbDWWGxRzixovplXYL	last accept	Misty Anderson	ZAOXC5813538	755497	86162688629.4
aPZkpBJJDbafmrVEMPgtYHAVXdIpWz	front machine	Richard Boyd	SMXUQ5966885	661633	639547.38
vMsNNwbPsdHdXdtofLQXStWBluYwTP	include become writer	Jennifer Moore|Zachary Mason|Alexa Gibson|Stefanie Ward	YEJZJ8957400	246516	8.84188469378274
