dsp_id	title	artists	isrc	usages	revenue
AEjKttTJQSpXDuEJSSRIPpjgyEiuZp	firm those	Jennifer Johnson|Kenneth Adams|Mrs. Mary Haynes PhD|Timothy Williams|Kara Mclean	ETHGX2392552	468503	427.557039407
ZyJyfdAIqQlDYmnOOdjveXdnDgXAXZ	face adult speech	Charles Fitzgerald|Crystal Smith	NRZJC2674016	481742	48.728
YFCWkjzeBXCUnWXlTTZrJLKXVprSBz	threat want account focus	Michaela Valencia|Bryan Johnson|Thomas Braun	IEHCZ4179627	948610	8441220.0
ocGjGtqBWRHeQktlmXhnGhFSLWNsSH	different within nature	Martin Black|Julia Poole	DJQCT1691669	507390	5972833044122.9
qpPftKDoIPKvhYTSdelOZSGyaFWwBD	near serious	Kenneth Acosta|Robert Bray|Stephen Griffin|Jeffrey Clayton|Samantha Santana	HURZI9248652	798483	9909590445.8962
bsTRMxABYorjWRGcCUFzzRdsPQphfH	such consider especially customer	Timothy Landry|Mark Odonnell|Xavier Davis|Harry Young|Tabitha Carlson	FJOLP3589253	813830	96.58691194343
zFhBIGWyDgdtEarfoQOojZBfvbfSdb	establish tend	Lori Leon|Robert Macdonald	KEQXE9517899	909803	42528.20026
XltSDMGImEtDiNKCQVHRdfnOpxfjde	gas reason election	Karla Tate MD|Michelle Gilbert	THMVK4127214	233488	2686733253674.38
TYAucLzjevqqWzeJeWAdvUpgMPBmFV	television even	Adam Knapp|Omar Wolfe|Christopher Fernandez|Traci Jones	FIOKD2305392	98095	50769179402849.0
cTWtycswSQWuOoLGRTmSGBnwugjasK	example describe agreement trial	Dawn Smith|Eric Mooney	SNLXC1534962	987005	49.33544417753
zAmtjjHhGjWgmJfJWTaFfeBUTqZPjh	world ready	Megan Jones|Barry Murphy|Derek Flowers|Scott Garza	GYLMN6300026	755940	12979.9415271
tNRsIJlycxmWcjFLFOfzlkFzuIaCNk	be condition effect	Dr. Christina King MD|Trevor Briggs|Tony Rivera|Kelly Rodriguez|Daniel Mullins	BFVTI2557036	631730	7502969.4317
VPKHclenHeDSRTbaXUjPxICjYttfrv	accept close	Melinda Higgins|Sherri Torres	PHTHR2469021	767913	5298905.158
eDYNvOYjKKmbLHbfDpFxxZgQMmYJTK	rather laugh		BRSKZ0946860	174057	999823333922.0
fknAYDrDcUiShXOlGPPehtzyQabwZI	reason PM pressure hotel	Brandi Coleman|Jennifer Murray|Kristy Mays	MNKUP3388066	395322	601.39887
mayfvJTMSpxyDaMYUwbhCJcCUWXNjb	few if already case	Leonard Gibson|Kimberly Williams|Amber Orr|Leah Cantrell|Connie Green	CZWAN4445920	63796	286765771.55195
QBpDJhIqVXlObeutXaLNiFHAWxOjVG	attack main how	Erin Irwin	BYHVG1019403	930897	7.9305
MjTkTANZkpZqPKHitsyUTPwZvEJimC	south with know court	Wanda Lewis|Donald Weber	LTYZX5841968	709702	9006651679120.0
CIVrrauJFLOqVyLZCILAABQZoSVnPh	oil commercial	Rachel Vincent|Joshua Kim|Jacob Robinson	MLRHB3632171	777272	18711.9816
FpZcNJdzYIRkbZJjUHGzlsxQPbqOXY	organization money	Scott Collins|Joseph Gonzalez|Dana Powell|Elizabeth Hodges|Michelle Michael	BSHPZ8370943	765835	726647.3
kLSwXMDlIuuXjYFdtUPLOJmYBRtftu	right between street vote	Charles Hardy|Theresa Burnett|Lisa Gutierrez	BFEYI8645762	543318	41.68069265979
oeijWHdSDgUDSMMUuNaQEKLEgzbapS	provide stage	Kevin Lee	USHTK9552183	706584	61.721609274
SFoQPmUcxEtCHDQIkBiwmYbnPvrApU	activity easy true	Kayla Barrett|Molly Newman|Jeanne Johnson|Kyle Conrad	TONMB9025919	56610	72866587.657497
qpcaLPaYcMpwtknaZWPYjhtqINUBgX	own our rule	Jeffrey Martin|Darryl Hampton|Robyn Morales	LYJYU7321376	205694	584627382603158.0
JiCVNGGtIszKvcNMsTEiAmcNmplQOe	kind feeling	Charles Cordova|Adrian Glenn|Barbara Lynch	NEZVZ7856839	699369	2083.37503935
CrTujzeiwedhwCGyFsaNBBPHNzBRNr	form evening factor	Jeanne Young|Kimberly Melton	MLWLW6211136	880639	771085083.0
SXmZEarCoHVspMPpcZzquSBtzSzHQf	article onto under	Gerald Wolfe|Amanda Villarreal|Tara Lopez	ADWLT4819212	26946	16.195855952912
LfwderxxyzbgaokkkAXYHVUTEfsjtF	approach its	Shane Dixon|Daniel Fletcher|William Ferguson	AMFDZ8423283	871007	790371975.0
dUtyAXeYDDXozBpJbkrEbfNGxYrSFW	he bar until		NADSY2935810	281532	6442517868816.0
YvLQRpSkdIIUKLwfPQpoeuMxBKeFWT	record area may record	Rebecca Clements|Michele Perez|Nicholas Mcpherson|Benjamin Allen	ROTZR0338881	12519	4.6935381
hxzcLpxiRbPkGztdRZLGldHGPBevNT	then argue authority	Miss Shelby Avila|Shelly Dorsey|Travis Simon|Haley Williams MD	GEHSU6479968	669332	64250886.4272244
LuTtPaKjjEgtrIkHESUZQmAcspHubc	campaign through song	Pamela Howard|Sara Jones|Elizabeth Pearson|Vickie Morris	SMLZL2114253	481478	4200198.7246
ZyijRtaLumvVdBpkbPGTcGjpzsCege	nature able require	Gail Mayo|Tyler Sexton|Michelle Cabrera|Phillip Price|Cindy Bates	CFVCK7602884	279543	315.5973
gYwfRvUhqEIMiMdOrhxgjEzCbuqtMJ	apply wrong north	Pamela Holder|Joseph Flores|Alyssa Phillips	ALFEC6534870	138725	41817577.42
FpNBHPrLBPYgGguhuiMOKhYaZsgfdV	view size	Anna Perez|Calvin Johnson|Shawn Rodriguez		702573	53466168133691.1
wwPTBrpHSvdGFaHdOvuwzENgztfyjC	guess daughter suffer	Steven Daniels|Vanessa Stevens|Ralph Walker|Timothy Burnett	NZPQB8912615	766904	933.417597273515
dIbcWCDlWJKvcwsKFByvMxefcNlHPj	may time one discussion	Rhonda Nelson|Sierra Anderson|James Faulkner|Raymond Hester|Carrie Taylor	THYSY9913345	838653	1828821447.10492
ncVctpRFwwlnCCKfYldkvhTUzBpEsK	particularly might because charge	Robert Dalton DDS|Maria Scott	GRMKD2506785	710091	43613.0
QIIPzSIqbUvgNOOPrGXZZSbqGSuhyt	better maintain according east	Shannon Mullins|Patricia Jones	TOLFI2230388	175610	71360.45876
VCIuisCfZHqjzgqokJmaPGNQtVduyL	time close	Deborah Vargas|Robert Huffman	UAWKB4101371	829074	33032594.660267
MOwYNRCePVeftgDmayAncVbnLUbinK	service also	Elizabeth Harris|April Lindsey|Steven Johnson|Kathryn Perez|Joshua Rodriguez	CFDIG3232501	155654	271.45588292897
JpLiMufLlPhXVfxrPDvTVWYwgUQxxp	environmental like carry simply	Christopher Lambert|Mark Smith|Jeremy Contreras|Daniel Wong	SEWLV0973072	28356	815354004.75466
LPeDxgRLdPeAJFZllCRRwKabQBPRyJ	lay born school avoid	Seth Parrish|Ryan Hamilton|Tara Bennett|John Simpson|Christopher Gomez	TLJRM4083090	350211	3.46480119
HQHwRDAkhXezmYzCwzEZZEMgkzhUkp	want wait	Jose Solomon|Kara Morris DDS|Kevin Powell|Kevin Horn|Andrew Reyes	CYDQY1705871	557681	31584069251036.0
mqXXgnGHPasJtYupvTpYYaYqaafoxD	evening move rest	Mark Tate|Margaret Harvey	JOQPW9075376	790799	5.1676790063406
OqJYTyyuEuoRTsoMYfsmPHpVmGUieS	organization truth	Ricky Lin|Eric Armstrong MD	ETNFE8182543	136568	30395352.2572
vUvhIWMoAcLnoOJCOXcbVukTRcIxHb	work decide school	Carol King|Brandon Mason|Trevor Thomas|Christopher Woods|Ryan Bartlett	ESHGS9668696	750899	6034057351.0
APimfxBYFfZBvQTFCHzRiInXzsukpA	effort small economy	John Taylor|Dylan Mejia|Jerry Reyes|Patricia Reyes	BZPEJ2005283	333186	18156303.542
wgnLVaHDRkFCYRgNQKwbgEpCZEYUEf	charge hear century southern	Jason Brown|Anthony Gill	KHHTO4548948	510080	30755417451855.0
atAdzmLCcuLpNxLuaHDJPzCkAyukUT	team but	Andrew Pace|Cheryl Trujillo	CZKXV6699289	998975	375529933216.774
ONTSGTJArzqsSbjFeWGBiDacCgvIKl	budget can animal section		LYXVH8589577	909313	762.1
EHZEyzrnUshlLPlaBivUOgHIQcReYZ	thousand on	Katherine Farley DDS|Steven Wilson	TLSRM3973463	22413	2.220446049250313e-16
kwmLicTGKoryjUBZHGFumNYPzkxlqw	increase share day	James Marsh	BTORD2966865	32881	2689733.878
sZsLtAjxBGwgFiPCnzRRkBKeFgUFCT	system participant rate knowledge	Katie Avila|Jose Nunez|Michelle Shannon|Louis Jensen|Amber Ward	KZEGR7247019	8200	422003623.49323
MREOtEJtKlzMmPGmasNmySyDAYAaWh	court real piece plant	Barbara Maldonado|Nancy Lynch	BHDEF4535516	349838	5.889081148
hBpExpeyeANZtlmYOQJpQPTizCNFfE	within eight	James Ramos|Scott Moore	JPFHI8204631	310028	56.1892756099812
DzbKaSvjoFaISaZJzCLmNAdRkkGlQS	skin family focus former	Stacy Soto|Frederick Zuniga	MHGEE9649901	17115	2746278411.25
eesakTzftjavifPQFELKvAvMCpobXF	for worker	Roger Washington|Katherine Lewis	KEZOE2821785	916778	9.9
MsKcRjZKpkFTXgKbtTIkHVkPVhRUip	magazine else in	Taylor Baker|Nicholas Nash|James Howard|Joseph Cunningham|Anita Wilson	CMFRT5827062	515905	183086582314852.0
hmgnqlfgOOmDGJuTthbQxpMYlFHNQa	institution house local financial	Bruce Sharp|Bryan Burke|Colleen Price|Taylor Martin|Roger Stone	SVYBG9574806	760265	3638.74
SnLcLqjWZKLZTTMlXkrcSstYaWgzDp	my work turn	Brett Douglas|Dr. Suzanne Sanchez	ITJME0110677	97321	568129.3
dIEcLHRgQzwayXgLpnjjbILrYXQZpu	five magazine prepare adult	Christopher Tucker|Sarah Sanchez	AMNHU7053434	149352	46675698782.0
GubjSjSiNASQbEbZmYfxESyZzHmmLh	response point gas final	Heather Nunez|Paula Davis	GYMYZ0354820	912156	169.58
FrivFvcqvfHAntHgGKmEyrntVgRDHt	view become story	Christopher Moore|Joshua Davis|Sarah Brown|Stephen Nelson|Holly Murphy	QABCG8359731	544098	257122523.7
vkwKtEJjqvyKQlPUNmtrEwgwbsdGEU	recently during property court	Adam Howard|Alan Moore	NPFFI2076022	37738	206260.1902728
YGbUOtPsMiAlJDEOhlRWZmBwNGEzgp	challenge bring fill deep	Michael Barker	ERCDA1403495	632427	78763614913.259
HBltvAnLZreVQZghqgBvuZFxCciprF	recognize sit part		KRXBN4768024	956591	74722734377504.0
ZDKowGASTIVSOjCFfdnMaHpPJRNRja	no event far claim	William Cooper|Brenda Cruz|Stacey Smith	FJGAV7457885	828288	94327089106456.0
aiJKYrxArgRzCbkAFbcuZlMcwAwhQs	cover no who	Kenneth Gray		113328	9373008669.26917
KlFzzfpZmSNbPXhJCzuNcdJlVJxuqt	town later	Diana Bass|Kimberly Mckinney|Marvin Bishop	TZPVF9252379	105184	2.1837
LizbCnAwjCpLhYymaSoBmqEzIpaFvG	pull paper let	William Ramos	RWPJH4513079	715448	5980888383930.73
lrjCXJebWxwWTuNksEAoYvvfdPBdsL	shake last significant	Jimmy Thompson|Michael Page|Anne Rivera	MDCEI3474263	21148	71006.0
YfikXwPUyGddxJTlINjyewRruwRwkk	anyone state	Brooke Richardson|Karen Williams|Nathan Fowler	SVFZU8189192	483199	88655277905.8
GZZOamVjYxWCcMsxOydFzToyOMhbZJ	now own picture	Brian Anderson|Cory Henderson|Jared Wolf	EEBUL8799132	146875	60854778.6
QFdAtOuAEkzOBMoTITmofYbjwuLSzU	direction region	Jamie Hernandez|Bobby Perez	ADIZP8484601	168578	19395328009237.0
QXaelxQzdmgxglSDstbhZhsUDKDMmL	artist former field day	Christina Oneal|Tonya Fox	HRRQN6076266	756053	672.47912907534
ejTzKuPDayxyMJipGPdnvjaERfTiRp	six soldier thus whom	Stephanie Jones|Julian Buchanan|Kyle Taylor	TTQGW4765642	701390	28147729498.5972
VozmGzoHRGHAhrmctnbFvDUcijOjeK	air simple	Brent Reeves|Susan Randall|Daniel Leblanc|Elizabeth Richardson	SRCWN6257997	737937	31639816715790.0
vxGbrOKRhWgYhGTbcrWteRCVTkQpWJ	often career	Alicia Liu|Adam Davis	SEOMT8703233	533852	14321072.44
TJdVMXcmiLlByYVgfYViOjxtaOQuFc	firm kind still	Crystal Ellis|Sarah Daniel|Hailey Davis	PWXDX2174960	801993	28230919281.3609
zyTIlHMjdpLjCIHKlXEHICkqOxTgLa	may become	Antonio Wallace	LBPIP2342519	796316	2907202800496.23
sOGBAgYMyKVtjjpCNokaNXMnmcWSYf	person and professor	Catherine Wallace|Robert Johnson|Dawn French	MRUGI6523964	993472	833399203620.0
RmfXvDPQKEqSoIODeeArwkSZCmrAoe	main front method improve	Stephanie Barber|Patrick Peterson|Kristen Johnson	CNYOW6015012	422696	
JGslxEqyxukVeuKEGsGGeXaPueaUgN	determine learn minute	Michael Boyd|Karen Roach|Lance Romero|James Dickerson	QALFK8461946	394180	4304559.13
JZrFubbRZYmjFBluljlhIwPXaMneku	site population off young		GQNPZ1421989	108788	6125.761333
WcYTsCGQDaRjnLcWftTJRoWuWvNysd	spring drop light field	Matthew Smith|Nicholas Porter|Christopher Holland|Linda Martinez|Shannon Zimmerman	NGJUL7407932	785241	66188006310.927
LUrcprRNEuEMOtusJvByABhanEWvlh	four candidate deal	Robert Murphy	CUSMF2014470	481192	40596980.1
bLVixbRVJowjwoSpDxSBEKCmzBKRkL	machine table add seat	Martin Fields|Dr. Michael Diaz|James White DDS	INLFZ9725087	588998	42777818.0
DErqLZusJLFSDySCqURKxojEaCyPtK	itself matter operation peace	Carla Williamson|Lauren Cain|Michael Wright MD	MYBDR7215999	814490	762304957.51901
MRxNEjsaIYmTbQDFmVKqzSZrFgtxPA	deal road market	Darius Bruce|Megan Mcbride|William Green|Caroline Baldwin	SNCSK7454276	242911	59.19555
ZUVMPBuirESsDQmTPuvEdVkqcNMWCX	attack improve part	Catherine Caldwell|Dale Koch Jr.|Brent Parsons|Christy Nicholson	GNNHL0007417	600274	6235034.40889
AlIcBjrIQHrrQVmBcnopCNTauayuQZ	baby mind	Melissa Dunn|Thomas Mcguire|Joyce Gonzalez|Joseph Garza|Terry Braun	SRWXO7742441	841482	9.1017
lhLltxpEiYpMIFzIuKDYezMuecOTGg	movement under require	Jennifer Powell|Paul Hernandez|Elizabeth Perez	IERYU1899868	651640	2589105.6609
IUCNqwRNSJWLiGVbqrRhbtNZMkkBnI	other yeah word population	Debra Garcia|Michael Walters|Jeffery Lucas|Amanda Young|Lindsey Graves	CIOPR8641325	54465	29.70067167
SkMxcySnzHDZYLBGwJnJlBaQvYamay	scene effect draw	Jessica Shea|Sharon Adams	SVMEK6726569	726795	96502271.998
XHIrnsGJvCcWnTTFgNEGyigbBBjEMP	bar test news	Katelyn Davis|Alexa Martin|Jonathan Rangel|Wendy Mcdonald|Lisa Clark	ZMESR5946463	503982	324950740442378.0
CdZXVzVvDYnJlYxmClBzQUGxBABEjY	walk look		SYKYX3184445	959259	52805326063639.0
fXdMaMNstTQkoqFxIFovYYXhSbsSzF	standard until lawyer human	Patrick Miles|James Perez|Margaret Rodriguez|Jessica Baird	TZDFD2862554	710076	9351979738.738
hdhozAyKDyRRYEtGanyxdeWvtjxzZg	difference five	Jennifer Martinez	LRNUP2003870	916785	0.7673752717
nkTCqkBpMYoaqaPDrjNCTqUsPTGdaB	detail discover vote	Felicia Taylor|Thomas Burns|Sydney White	KPAQZ5134135	213456	83519.3
GTuoFaDCqxdcZujsRtWOilddOpkpTi	more per set television	Megan Singleton|Christina Gutierrez|Kristen Allen|Julie Rodriguez	BIXDC8501421	608007	286.3874
SMSEtGmZxfDeOLObcAqzpijROhIXny	business move	Andrew Wade|Brenda Nichols|Barry Garcia|Crystal Williams	PLIYX5610191	466444	631545404855709.0
iTNNpJXPTikLbBbZWNkSFxtTCBSfvo	writer short produce	Patrick Ford	SCFSN9505764	758345	
zyIqIdEmSLMxywRAAnJzuuppjSHprQ	significant program pretty hit	Lindsay Scott|Meghan Todd	NITMJ5343120	566102	8.7796499006494
CivSYVuJesfhONaWAZtPPAWRWOdqWt	animal almost maybe	Daniel Fox|Eric Bennett|Jorge Anderson|Madison Nixon	FRXVI8766196		
YnUgfVJCDpgkSXYpIrhlYnxGkOZMJh	middle her partner	Matthew Anderson|Dennis Richard|Jason Barnes	SMFZM9837136	605951	860.0
EMNiStGBdgZCjSpCHSIoLGFwrAtIMw	real half	Ashley Perez	CLTPH4360643	395332	3518787806924.0
nBXxQUcMnAcsqlRDNykeSZpTCmHzft	spend president condition open	Edward Haley|Patrick Thomas	CFNIA7807803	593845	1372829280.47
BgBulDYuZyhNexPwoOJZcnmsidlsTx	accept argue process	Jamie Martinez	BYREO6250182	523927	66258209566.2852
LTRzIJHgoIpqnscoMsjfqXvemMHccn	wonder example someone	Wanda Murray|Michael Fowler|Ariel Thompson|Ethan Wilson|Christopher Velasquez	MZMFZ7816164	949813	9462194.8256
yfzlOIZBYPNvmPnOBMrDkLMZSHUstX		Yesenia Castaneda	TZSKB2570437	424860	8424836816.9762
nEVeKEqhbfwmXWlYUSDrEipfrFddfE	how about	Stephen Campos|Laurie Cross	VEBPY0362862	197274	689952428421948.0
aRNSAuuBjqZOmBylpCfUzxWePHscRo	care chair evening share	Julian Porter|Dr. Jesus Robles MD|Daniel Ewing	CVUKJ9167890	537399	2796.606
AToFMiuWBWEUvZpQizxofyfhwDYAbq	fear pretty	Dorothy Lee|Carolyn Williams	TTAPH5043958	6095	35234762790.621
xChKMPuRSZbAErQEUgGQcFoJMTGzTm	thousand research billion fear	Lisa Hensley	BYDRY3926054	364003	9504768573.73738
DZYxoCGLVOoxfHgSqtFuPXPTIDaIOh	water store add	Michael Butler|Traci Williams	CRFDX4911588	573426	1266.2835
xRGMFkybJZOwvknMvitblAICaBshcy	religious growth	Marissa Bennett|Nancy Bates	CADKG6211220	377645	
iOnkiCQHCWdfLhPwhKHVUMaDYcXoSH	argue happen	Eric Fischer|Lawrence Bradley PhD|Nathan Hall	BIISM2047617	416319	44866615222.2
SQdngZeZgesiJZCVWhHdHzwKVEoibe	set trade	Aaron Butler|Amanda Collins|Benjamin Kennedy	BWKYQ8838732	363507	90009.979
vfmLLRvbJPtoUAEcYbEKZsETSszVMA	commercial kind even	April Randolph|Derek Martin|Tara Fuller|Paul Brown|Christina Salinas	DJUIX2868459	560867	468451.8922
YiOUPOQSCaAbnnQIRlmeFxEqQwyVeW	unit student	Claire Fox|John Parker	NLNNO7294452	715524	3.25826535203798
fzrsKonYOJzVbQOHhJICXatvEeAFWd	region far Mrs take	Annette Cox|Jason Rubio|Bryan Robertson|Mr. Robert Howard|Kevin Holmes	NIOLK3772716	318807	580.69297378869
nieEWPHheJsUUUTPxbDzNKyzrTJqto	wait prepare you	Mr. Julian Braun|Donald Beltran|Ashley Munoz|Crystal Carrillo|Justin Brown	RSSPH1609566	919352	476.7
jwFruveBfsnRIsapRxMJLIEnkmUFQq	modern century site	Teresa Park|Tracey Giles|John Cross|Gabriela Roberts	NZJZP9714560	963725	338456810900849.0
wkjNnAJTnMngkFOGLQJkOyDjzguSSB	believe talk appear	Matthew Clark|Anthony Smith		242668	9070341.9
hjUcnnBOtNNfUWRpTttjoHNpOXkJuF	pressure front accept	Cynthia Jimenez	GNQQO3794837	773235	854754384.0
awHbOkpODviIZpqiKoUFmQDuPpSPCv	fast number	Michael Yang	ADZTV5603785	41088	31282304.8813
gsxPZqvweRuPuuYJSGxHgvWqquWerp	lawyer tend strategy administration	Kerri Hunter|Christopher Hayes|Caroline White	MDYBQ1504945	57059	39790556683611.0
CcOzYCWwuAWswrsmZamVGpNBmHNTMI	without moment	Mr. Adam Cross|Christine Rose|Miss Isabella Aguilar PhD	IRCRX1579015	500940	26514669490325.0
OUZBUsSwjjKRDBUihiwpoWPhEVzfCW	think shake set	Whitney Mack|Jennifer Wise|Jeffrey Thompson|Stephen Stanley	YEOAD7385044	845380	98977826.4
xrorCJmklkXxZRMonOrZMdmuABzRKw	model college	Matthew Watson|Jessica Braun|Wendy Burgess|Patrick Stewart	SZTRW0838430	280431	40353418.6336537
ZFSmnKDXvbyfzUtOXghckzJMoLXbup	public in who	Michael Long|Ann Allison|Jennifer Wood|Derek Mcintyre	KRUHN3363071	39541	267.391391
NgIOCcoPWzBwpgfzTWPZyNASIqeZiC	feeling significant check defense		NZOPW3438397	363227	135128343.293965
eqcYARveKxciKnwFAkDAEhMkyacRlR	compare rise couple	Christopher Stuart|Eric Smith|Suzanne Jenkins MD	LSBNK2133568	263002	16516746672308.0
WQgtNOVfmOaQWqumyvErEfqMFylzmZ	participant thank	Ashlee Wheeler|Adam Davis	GBZCP8085349	501358	
bzlrqjFCyYgjwWGPHJXWzYItxwzKQZ		Elizabeth Martinez|William Salazar|John Morris|Larry Garza	UYNEB4179993	424074	448.2444764588
MFRfUCYtElFADLvxXABNSaMjKcYuaM	group wind large in	Lydia Cain|Debra Perez|Robert Payne	WSTCW2390137	412134	76860640.9705653
rPFnztSIiZzuUpZkGVBGOacCojEHpP	fear score instead	Christie Parsons|Rebecca Lopez|Dr. Meghan Fischer|Martin Hernandez|Richard Pierce	CNRKL3448081	585472	8088.56
fPBBAWZALRndxwrRwBOueYlaECBjOL	something wonder effort	Kathryn Wright	PKMTN1694980	151152	28324676.3005
bBYOtGFPMSkQdBNLYumSXKozlYNZcc	economic response before base	Angela Rodriguez|Kimberly Green|Jennifer Sanchez|Christine Robbins	TVKCY7415594	56226	8.2482819203747
yOCGeDtzaTebfyMHMGVfVsAthjFcBa	arm glass will lead	Johnathan Valenzuela|Alejandro Moore|Kimberly Hutchinson MD	UZIJE7815222	119237	445663.271363
LXngZTnQMcrxotgLQMiEkaaFUJWWjq	carry source much	Julie Phillips|Patricia Rhodes	PHNYC2494106	413274	169291287200330.0
YdYBxPJhCakhKypaiNLqbqDMGDKLxp	thought past central go	Kelly Larson|Rebecca Zimmerman|Patricia Cook	VUCGN8892034	427225	1328758417.38
QkIItVliaHHTChjFvGcPiEcSjbUKGW	Congress wide	Amanda Downs|David Williams|Jeffrey Carter	MGUID3623533	154787	9640695515371.0
zhLHsJAhtLmcXZpVZPedgPqLVpgXer	account memory wrong	Timothy Avila|Casey Grant|Christopher Jackson	ETGFS9541676	400806	5772323875.87461
nTwipNuGzoVQyRXUgmGwYSmheZvGoO	civil perhaps	Robert Contreras|Sherry Silva	STMSO3157147	323200	15725458337.0
xLiDPUZkglxnYVTWusrhZXkEyChXwx	yet here stuff	Karen Freeman|Amy Molina|Adam Johnson|Nichole Ross	ZWAJV1715103	761782	9157.504031465
sOGbotmzJXqNOPVtErLkxnpliPRaZR		John Sawyer|Eric Bennett|Heather Sullivan|Brian Ramos DDS	CHLJF8278088	203504	4352561616035.0
oZBIbGWoNsEzDmWOABHrXFCFSnWoPA	hold phone	Nicholas Cook|David Terrell|Leslie Giles|Alexandria Coleman|Brian Estes	NIGJZ0072816	397501	8710008896145.0
xHDqlUupzpXCOLfZcsSkDLusrDVdvm	long through way	Justin Wilkerson|Jody Dixon|Kelly Anderson|Tara Jones	ZAKEC2043461	751034	34.586072084
eXVIMzhqouVWOHKzWyUXfxsTOCPlIE	last feel	Tyler Strickland|Brandon Robertson|Wyatt Moore|Andrea Silva|Travis Williams		105093	7232478.0
VzVqUgRtrKuqHacnliJqYKiUbXcJgr	prepare may painting		TNETW8850275	704673	6369998.340187
BpIqkJqJzuCLWyoKFxtfZfquUOYUvA	type plant	Adam Woods|David Rodriguez|Kelly Nicholson|Jason Rogers|Dana Cooper	ZACZC3074469	739449	36629369.2888
eiKBwNwyJWlWrNHeTZFpJJhycSCepv	share wrong stage	Maria Rogers DDS|Sarah Richardson|Kenneth Adams	LUUSF6174884	615800	9461470.8094842
EBrQvLcPPEsQOvqlyYnCsuWDpPceTw	design different	Lisa Ramirez|Jennifer Rice|Michael Hawkins|Marie Perez|Nancy Horton	IQEYT8748904	376668	902548.0
EaHdaxbomahilGHIWSzvMGHqwfTFtK	possible town role	John Dennis	IDWAH7505156	473645	54585002159.7
OFsZXKedyVANxrCntMEfTfztFmtYYP	less question knowledge	Darren Jones|Shelby Martin|Kenneth Frank|Cassidy Kramer|Beth Buchanan	BAMSS2406807	232898	38493477886158.0
rAVJYXJjmuptInYAzyHMztlXieSklC	effect yeah language grow	Chris Boyd|Janice Campbell|Anna Jones|Jesse Moore	MKBFK0143069	623852	7170548.25253
uipZMzFkbooAPnUdDltrAcXrLjwzsj	also brother window agreement	Thomas Rose|Scott Martinez|Michael Oliver|Kevin Holt	TMDOF3642638		
dgYuBvNiglMGSKHLvgMgMuUWpnsTDx	man remain there onto	Elizabeth Tucker	VCAHJ1023857	250400	73519209100.99
LpjuRKcoZOMpyhJmvnnkvmaSwJVTnK	which bill	Kristy Mann|Kayla Stevens|Chad Moore|Aaron Torres	ITPPU2425040	84166	26647494.0
hWgugLPgRxlmXgqcDEpzSNhSciqTyG	improve just recent	Nathan Jones	PALMN7049043	450492	7843112116.44
JvskaZZQGShhDCIthKoEpHCwRwjzRn	public last meeting bag	James Tate	YEJPF5462257	316519	15476174362.73
jNHYTEtXkhCBeAxDPQAJfPfeJDtpcK	too responsibility	Kyle Berry|Susan Gillespie	GBIJS5309815	259127	727815.0
RTzAVzTbMkEoQRFEaDWdcSOZhNioff	tonight girl lay pretty	Andrew Burns	BTERE7762106	326728	931265600705.4
xULYmmTzvTKdHQPPIPixvbxWOdLSQd	official though ready down	Frederick Ballard|Keith Daniels|Shannon Gutierrez	ECALD6145488	753777	4932.84981
YwcZOSgXCFbaJsENtahOxwbMhJUrfG	good us	John Mccarthy|Brandon Mcdonald|Elizabeth Davis|Debra Lewis|Kelly Medina	CVFHX7299035	559218	677300010192.0
DemWFEkIdDyoTLjDdLSGDkMHpMqCrW	maybe recent wish tend	Lynn Vaughan|Robert Coleman|Daniel Warren IV|Monica Duarte	NINJN1833663		
qRcmDLNxLCfsbZvASKfscyGfcxkAmK	by can	Kayla Johnson|James Hall|Andrea Tucker	TDJOG1173618	635529	99324.55738
sweeJWWzWRbALdRWgLNfMpAxxKHjTm	of inside	Ashley Kemp|Angela Johnson|Antonio Ruiz|William Ellis|Sonya Phelps	GYMNN1741180	368956	879572238202708.0
cLgWShNsxsOkcaIGyIMvpFuFEnRDwW	design than now on	William Richardson|Misty Reid|Scott Garcia|Jared Smith|Brenda Perez	LYRRX6965618	290545	214720823696.92
NjwfCWhEJqfPNbKGKzjDFeMijIRLrx	choice study world assume	Leslie Dyer|Rebecca Farmer|Lacey Brown	SZKEF9889228	367473	926522638313345.0
ZGcMvuZEPmXssIqkERxMjnhQDuhEYj	price quite	Joshua Huff	THDAM2434603	518153	368729185408338.0
ESsQcWLFcvBOZHfapWEfPNmfPHaLXu	country spring	James Holt|Peggy Johnson	UGOBU8365238	67870	33019245537.0
zhimAAhVkGOYTiREpyVDuFGVFyKrUt	remember while since detail	Elizabeth Hall|Paul Contreras|Stephen Sanford|Antonio Stout	ATJRA6401741	428648	55938.81
iDODgEMqywCPDVpEXLNTXWbLtOpEgR	ago those write	Erik Brown|Zachary Hall|Laura Monroe	BIIME0279247	188125	6001328740822.62
NIjaogljlWSycqtsHsjvomqIaqJtca	almost your north	Russell Fernandez|Charlotte Silva	USJCD0417321	327828	814209885.12569
OLUIJNbrssUduIqXfKcjhfAHQndrsz	fish onto eye score	Sue Hernandez|Adrienne Graves|Michael Mendoza|Jeffrey Lee	MXIWC5959349	442574	22324985590379.0
orfGbCYoNWWOSCBcBtPcjRKLIHZKll	sometimes sport major	Cassandra West|Michaela Henry|Jamie Wood|Michael Cunningham|Katherine Conrad DDS	WSHRH0127981	116477	6.52090386
