dsp_id	title	artists	isrc	usages	revenue
PYkKPoKDdpCZKCtXFRcgLMeWGlBCOC	explain fact finally	Nicole Mcclain|Debra Smith|Pamela Palmer	STYHC7169776	163959	1190020.23
CnYrVgBlKROwKOiMyfqBXDByuZHVFa	or product company beat	Samuel Jones|Loretta Wilcox	AEUZI7987642	368207	523026.8711
qdySDLAMNjRmumVvCAeABSPovbCXnM	federal travel tax wonder	Matthew Lopez|Julie Anderson|Zachary Price|Alexandra Eaton	YEJPX0024943	411741	6206642.911478
LCoCCcPFJncYaQmFpuhyHHjcPGkoko	wonder citizen	Joseph Green|Steven Gray|Melissa Hayden|Ronald Stewart|Donna Wheeler	THBJW4993582	797982	921240356269.0
BtfUVueeyeXxUqNufjNLmpAKQKBBtR	statement next	Michael Alexander		542810	96.8042
ONgmYFFdcpmjmvhtUDolidBrAoIKEi	source and car traditional	David Massey|Mr. Bobby Butler|Jonathan Maddox DDS|Kimberly Schmidt|Megan Mayer	AGNUG7671942	205526	713549.684721236
UOIMDeDMjIAchYZgTLEbUXmDQIIQow	water you blood	Michelle May|Jeffrey Cowan|Hector Romero|Amanda Fischer|Shane Cohen	LTDFV0519766	345489	96536013.707071
GTFFgXZkCVDIhUSJbCtLVaCZaQWTQS	bag leave eat	Roy Short MD	STLRW7081388	386587	30152457.59
IerDQjXScCTlHPucMoPYRTxyvoSxwq	project management	Kimberly Lee		280189	4605128835.5913
rLsgTJeNFsavlnoPRHVLeLqYJhWTJX	expert condition	Brian Spencer|Glenn Edwards|Tonya Hayes|Maria Rivera|Jerry Walsh	PWYQZ7036625	756911	8.303487145
ScXtLVncHgpKzEFSeMUsXNTMftOVmu	little generation too less	Todd Ward|Erin Carlson|Emily Salas|Devin Mata|Joseph Miller	AGJWI3577032	306750	
vPCjBrieCXFmoDbXJYUAOtboYKHmFM	reality involve	Daniel Jones	GELNV2738522		1241959.0
OlnxdfPIKVzyMMaHoIMpizTOLHhhDi	him stuff current read	Sharon Reyes|Kathleen Stafford|Jenna Greene		244085	141117338434374.0
cxMXHjoFTCPNbEFSvvYzJaGsNjgceH	take letter we	Stephen Thompson|Jessica Mullins|Jodi Turner	BEMJZ1503994	707011	19671956567357.0
rizmlmUmWAVkgZqSsVvVWiEsuRAVby	kind yard medical information	Justin Walker|Diane Wise|Brenda Wheeler|Sherri Hines	ZASZB8617289	892914	209252670814.32
dJpiqDHEWVreiTWMVILvgmkdPIWyDV	able game list want	Donald Browning	DEUWB7337067	617920	933.67
LwEjtLKqkxJMvnaPZsOLEMfvOsPsIs	program build	Maria Murphy|Ethan Price|Paul Rosales|Scott Lucero|Rachel Lewis	FIQOI9615851	341325	0.400423645
LBoalVgbShvOYZaZDiqecmNrbBYFiq	type increase computer though	Alicia Stewart	SMPQW3550517	636107	44151.834
idUUQlpjgJGKIOTeVRMhpnHnPpylWO	particularly always visit skin	Philip Rhodes|Tammy Bennett|Anthony Johnson|Victoria Boyer	ILYRQ0318234	798949	69.6045456555
nBXxQUcMnAcsqlRDNykeSZpTCmHzft	spend president condition open	Edward Haley|Patrick Thomas	CFNIA7807803	593845	1372829280.47
CAWnXblRmjhQASksMsXLygXyegvzbY	hospital north reason them	Joseph Rivera|Ashley Moore|Kelly Brown|Stacey Martin	ATJOR7968329	518228	706740798511409.0
kcDmRJGqxbgXXLWpCyRtCyOCVxRFuK	generation much at front	Robert Williams|Kathryn Hogan|Steven Ware DVM|Deanna Gallagher|Charlotte Meyers	NLCVO4326930	554551	647322431.1081
kwmLicTGKoryjUBZHGFumNYPzkxlqw	increase share day	James Marsh	BTORD2966865	32881	2689733.878
uipZMzFkbooAPnUdDltrAcXrLjwzsj	also brother window agreement	Thomas Rose|Scott Martinez|Michael Oliver|Kevin Holt	TMDOF3642638		
aXdMYRynXpEZDhFoNIytLOcseIFZkx	bar pass month	Calvin Ramirez	MEQIH8964739	24243	3181.54449151
NmjOuZTKzeHtmgkOTAJhxRrQbKsUBv	want by chance shoulder	Nicholas Wong|Stephen Hernandez|Kimberly Fox	TDSOK1896122	821905	293.879049314795
bTlPxSljwZMxgNrrIcMlcfhAwjXDLz	own mission animal	Kylie Kerr	TTSMX4044557	872248	20672114704.5
iKHnvTHdGBiDzoWnjQSReBzIymqjWX	wife play	Jeffrey Kramer|Eric Ramos DDS|Grace Brady|Scott Jackson	CNXGE2376008	812742	5095655295.6
XmwRPcHvOdmCBGNFFlKWAqXHwjaYMc	teach mean than	Christopher Mills|Brittany Ortega|Shaun Allen|Denise Cooper|Joseph Lewis	GMRLP2456157	954716	4.175839534
ITcTswlHNAObtBwHMeMPPUKClPGBFQ	industry society never investment	Clifford Jimenez|Keith Gentry|Andrea Miranda|Matthew Lynch	ARCAB8158414	358614	13506.84123
OIrmoInKjKSowptexQfTtfxfdPBKui	sister far commercial	Jose Hernandez|Jody Reed|Jason Carroll	KRLLP3304016	837779	53710416818.0
ZiRavZReaDClcvIzxgrpFKyDuVhEFM	plan fact admit serve	Alexander Payne	MTLLM5241849	51135	5.2904
dHGDLoBAwjxuEyTRtXjPVptsiQRBgW	check set	Brittney Walker|Suzanne Peck|Rebecca Garcia|Yvonne Johnson	INZLW3723764	812122	42878579.7326
trqNntHEjukaBxpUjcMLgFcWadsPvw	prove mother kind bad	Robin Jones|Lauren Hoffman|Edward Jimenez|Christopher Kim|Amber Mack	NZSQW2913821	284383	9799894.3039221
iUmLkBAWuaxpgDPBnRMawWIQVSnxnt	during plant sound use	Linda Young|Shawn Ford|Amy Rollins|Eric Boyd|Cameron Erickson	PYJOP9486421	986469	95.5985490369
hghgSrNInJsPygjMwwSZdLLgtrdclh	production attorney	Michael Rodriguez	BOMLB1962123	813951	172.617822047452
alYQTnlMJfWaXVGENoMaAAIHyOouBP	whole officer	Evan Carlson|Caitlin Miller|Alejandra Bradley|Philip Fields	BNTGU9461166	634168	2193795.5
UUqbbFjoXqEoWrNGwYMwSFKKnUokJf		Sara Fernandez	GYDKX6728258	432614	5219534666106.1
PpLUYBBgCBLxBtRdQIWdrWTLfCznmZ	able space	Terry Mercer|Barbara Lopez	MVFJV8273592	243826	127118853343031.0
rmFHtcFgpUScIbABZODPKLeRwnoyRR	world sound reality	Ryan Hernandez	HUZSG1289547	823371	276.591001084376
YzFcuFKOJNEiWYdWYHfvUgATYjFzzl	season picture lawyer police	Gary Gonzalez|Rachel Fernandez	BINZO4882987	677796	136010.13997
oTYYiHDOcjDEajLMAsCyraRFSADcfT	find spend here	Karen Valentine|Vincent Garcia	MMDNW1767565	336027	8940798882.1
QvWgvDJVWMvdlgdmMbfLJasvezmTMt	country realize home	Eric Santiago|Bradley Green|Brett Henry|Alexandra Martin|Lisa Richardson	KWKMU8233583	419167	5819370743977.5
iawMDgzAZIAkEcfXzUbuijmrDQtWgK	political firm effect	James Kelley	ILDFZ1496857	411522	576191.5629
HIPGwsfzumTEyBixanIfcBIMWJfuUp	daughter yeah	Alexander Welch|Robert Johns|Leonard Gordon|Jacqueline Simpson	SKHME4322197	375165	2064692177089.35
CGNJGGiqcDapJmQNtxUJtstuaUECoE	many eat	Austin Miller	ITNFU5578400	886504	82328.131
JeZvpJiESVvTixIccEXpPzLaagCxJU	red increase reveal	Ivan Garrett|Samantha Wright|Stephanie Dodson|Christopher Bonilla|Anna English	IRHUR7308661	838746	601.73
rwIdsoqhyGRjGPBtYsjZpQtfeKcBha	while road	Theresa Williams|Aaron Torres|Melinda Rodriguez	RWONN7642712	470440	9913459.6611728
SLIqwHNOEyfFcMpHtlPtfskevCdsWn	big front	Bonnie Jones|Elizabeth Miller	PHAWT0932944	82639	46.6987568118551
cIKTWBgPaDyAfsnaPGIqsErGtnZJuO	cup down	Larry Turner|Patty Hoffman|Tami Gregory	HNOGT9083646	117413	7731935509.5
lMazACBWsyDKIaZYHStPKfpbaBawAi	police have	Zoe Mccarthy|Casey Tucker	BBRVI6179909	991867	45794.32219
xSJcIAkgySdfhtkjBaHXeQeKMDlTCA	century end back	Andrea Jones|Daisy Davis	KGEFE4362387	108204	3190.6907382
fgXgfLPoCCMMXJOiWvhXECSJUJRdyM	oil edge record claim	Sean Hall	NOIAX3111692	901877	7824.4699521648
XCezhBKlJcVvxXKCQolUzRFVMXLEsa	particular can have	Christopher Nolan|Christine Baird|Duane Conner	THOSA7123137	369883	4.799108
xpExMcTxGgUFxgBvmqsQkhpjETeSrd	boy no Mr	Carlos Hicks	GMIMI7119252	731066	9290054172.15
RFJPiwxNbyJPMZoKBrZTRdDPseoadt	section suffer sea	Krista Greene|Nicole Mcfarland	HNOKI7539038	805041	34190315914.0
vuoFyMaWoRdoGGJUBmvikbMmDoDDcj	write practice four	Timothy Schneider	DZUDD2101892	135903	84308350198082.6
zOrxTWTilZiUJjNINHYcbGkmXpNJUH	a if real	Susan White|Cody Barrett|Sean Mccoy|Francisco Brown|Jessica Dougherty	CUZUO2364061	7577	897.893020606
avZIHQxbdZyjsUHwoCCeiXrPSMPvuW	contain bar	Nathan Delgado|Henry George	FILFF0120009	56956	38.3616331605
HekubxpJkjzeukqtJhQXyGuMoFbnTO	country already animal safe	Kaitlyn Thomas|Joshua Bailey|William Juarez	BTGYU6324967	530764	1599132818310.7
nZBsqdRtjdRFSnvvJiVuIqozZrfKVS	stage bar together against	Nicole Nichols|Nathan Moreno|Brooke Herring|Jennifer Ramirez	CLSZW4581011	130102	637.54694
otZVahrFfzQZixoOtnwctjBhMzUpTB	guy your	Matthew Maxwell	SGYOL5600295	552311	10879081539841.0
DgULujinudMvShhKfkFYoQeuwWFGgz	join crime standard life	David Jones|Jennifer Murray|Joann Steele|Amy Richardson	GHJGL5710353	628856	587939.474662
NVGunMWbDyKzbHaynKZIogVulvGVMo	role similar east	Chad Fox|Pamela Jones|Amber Porter MD|Joseph Simpson		770198	9081738.3537
VMvCLrUBOLwLzmpIXCZPugQqvbAABK	draw but that someone	Eric Zuniga|Brian Cardenas|Jose Simpson|Timothy Rios|Anthony Simmons	GNUOE5219399	477296	336634630.6182
BXbEFczMXzdiVaWVRHLgcpKcjbiSZN	case take star	Gregg Ryan	TRMBZ9325737	850783	57.441610328
nJDSysdRZuOwbenaVifqJNvjcKTxky	occur reach	John Livingston	MHVGN5743123	154874	243365811874.5
tIeATtmUazNiraAGqjtrXLUQllLFrN	focus partner	Arthur Hendrix|Dana Flores|Joel Jimenez|Amber Gardner	BJFIR7493339	596994	7011336619.7
aKTcpBwVbueTXZoyKydgXZfNIuZeFh		Miguel Thompson|Brian Burke|Amanda Wallace|Christopher Berry|Raymond Shields	TVZRY5719645	985427	2.82
IapYBeZJNGCNvWOVVQxSzoVtZkfBUM	every across	Allen Palmer|Abigail Bradley|Brian Trevino|Paula Hester|Daniel Miller		375847	4702.3450844985
bpHwbzuIuzMXqcPvSiwCTaaHShEmyF	local foot side election	Ricardo Cruz|Gina Petersen|April Cummings|Patrick Peterson	BSSDE4963390	464464	29891.6080264872
amdkPpPAbFQaZeuwSyITeakXmIltMq	score whole adult cause	Matthew Wheeler|Harry Hernandez	SYQRZ8904025	41238	75923.7235898
lKeToqoOtDIIsEEZNSMVyvMqrddRga	way radio possible	Crystal Lang|Mr. Jason Jennings|Harold Christensen|Randall Michael Jr.|Barbara Charles	NPZIP4380973	675223	20915494994.1
hhwYMsprhxMcUbuTNzSLiiAVPsrMZv	send hand		ADJII3337840	889115	5.0
ysBVnJrsVyaqOHQbvWtrueKiZevOxg	boy eye	Lori Meyers|Samuel Stanley|Emma King|James Lawrence|Richard Bush	SMGIP8426917	169212	202585.509
StAqLrDKaBPfmBivlvtegMDaDeeseh	rather build significant source	Craig Santos|Matthew Adkins|Angela Reed|Heather Payne|David Wilson	LTIWJ4692658	888281	3011199706844.2
vjfJJdzTgMHnheKgxJSPXeRFKnrZRC	enter success another sing	Holly Fletcher|Sandra Taylor|Edward Holmes	BHPKF5286532	185043	36.8998394344
NYTRRPeqPXPcekqmuJqbPcnyAKIFCT	response state concern	Madeline Young	EEKSR9258843	635127	3353800597.8027
JCWbkoIBKaasfYzAyvTjnYmpSgtjdS	dream pull yard here	Sue Rios|Michele Davis	BIHYQ2540523	820485	52706384706021.0
sXmnITxtzXgKquyWSuyExiZrWmwSVl	these since day	Dawn Long|Diane Hammond|Sonya Snyder|Lisa Richards	AFFIV1909751	833208	892698524860.354
qhNYKZjBFrdvCGfGbdCjCoWBxmpiYY	side individual	Derek Brown|Kevin Cox|Amber Williams|Steven Johnson	SZMJQ5851144	17730	30848806696624.0
tKkcvabsEANiQSaALgoLLfogmrxIfr	west stuff statement morning	Sarah Holder|Edward Fields|Justin Gomez	SNANW7589419	79828	80180637.3
SxmJEFjrlBkhYXboErziCKuJNVQUMM	prevent college	Roy Jones|Melissa Gonzalez|Maurice Wall|Shelley Hoffman|Michelle Mcclain	PEBMH1855373	491248	98.17132994
FeGVXsOInRihsNAKacFFuWwZxJHeym	sort reason know himself	Mrs. Kimberly Johnson MD|Mrs. Mary Moody|Deborah Jones	MZERM7253112	938667	93.72
IAiAGSEovlbqMUDgoOcoNtFnycQGeP	rule produce do	Katrina Espinoza|Renee Rivas|Michael Clark|Michelle Scott	CFGWF2157212	688470	5258451582.10067
RlBADXvCDDwAanEoDKjzYCJpZRIQml	evening believe south	Courtney Sullivan|Miss Brittany Smith|Diana Bright	ATTEO5572053	436485	639552.0
WchcBWBwFsoUOzQFWKvdaufgjMUKkw	around guy into	Ashley Hill	OMLPH3571776	145546	9087314296920.8
JJPKUeizSLNoVXhWvIDJADavAkTsOR	stuff wait	Mike Moore|Michelle Gamble|Sharon Kirby	YECDS6575965	231246	45756774273.0
tgsIuSBOyVUANwNzhVKrHlFhIGpkjn	we positive	Marisa Harris|Crystal Lucas|Kristen Parker	VCGEJ1335770	161414	795459761504.9
HBOsaDqSGOutQTKZyBpYHyDiDDXaeG	consumer manage onto	Bobby Smith|Gabriel Stewart|Sharon Johnson|Kristina Kent	CRXUH3969657	975352	306202084250257.0
iQbesJeZPOzXhGDakYLlvuRXfnDPyE	tree meeting wind trip	Mike Dillon|Megan Owens	LYDJY9773502	915063	14.79584
nMteRAekGkfdUatXzJmFupInWHJbpi	talk sit view here	Steven Rogers	PYIOX9616476	352330	3.276727891
TFrAgBXdtOnCnyKpTlDzAMlghNVLOm	toward land	Joseph Hill	AOCJU1529080	67566	955884627.45282
hyLvxFPBRygNNZtYGvVeRJRvcEmpho	day kid	John Martinez	BHOYQ5078649	318160	6.11538447
TmBNqUrFdoydEFVKZogsgHJuTSlfuM		Cameron Pitts|Susan Elliott|Kristen Reed	MVJBU7029966	188194	62799041339109.0
spjrhFuLuDDqsJzfDthPZPGkLMBWQS	happen someone administration	Alyssa Peterson|John Harrison|Andrea Spencer	VEXWS7534321	10453	748109369520.4
IAREpknyUjjUdvIKIJHsqiWfuGFwOU	hear writer toward item	Danielle Turner|David Thompson|Roger Montoya|Robert Rodriguez|Leroy Cannon	MZAQG6500286	938754	4180330433572.8
lfHOOzukyqcdQnavLsatQahvlbLLFy	adult analysis understand	Sheila Thomas	LKIDR4287215	529439	566.2375596
YyuKjWOcTxrLKLbUXPKDFGRluHdMGO	others Mr	Michael Pitts|Donald Ortiz	BHEBW8292848	806786	42531202725.95
BYaqaPkIBAumtjpfgQAxmLsJdVnwKh	either girl well	William White|Jennifer Perez|Linda Thompson|Joseph Rivera	CLTIS6948791	120919	69525.41904681
PEVoJtJfZtOXbRxtVNxfyNqnrAylDi	agree rock	Anthony Stafford|Lisa Morales|Joseph Crosby|Catherine Smith	OMCZE3145777	185975	196841.66
BHhtjUuygLweepFpvrsOQwyxMWVhew		Daniel Gross|Andre Acosta|Anna Harrison|Melissa Johnson|Michelle Hall	EGAEC0347459	85349	260555.721
QVggainTnaDxlIbugDFuCVqeBmwWNp	when message claim little	Ashley Davis|Steven Romero	NEIGQ2124847	322436	2.484749957816
OrkSSluDrnVXOrMCaQTBgGdPvgsvod	buy subject	Rebecca Cooper	ETMPP5391468	253934	274.66904762314
UWtesMmSjJiGHXtTcNhopKqVdOnbtJ	result they people future	Travis White|Ronald Beck|Stephanie Roberts|Wendy Graves|Katherine Roberts	BBQQP1724627	986947	690995474664.98
TMgRdQiABhxZOHTUCcwnUJtOJLawQm	institution character	Sandra Lee|Ian Keith	PWDDQ5353513	202138	7378721643.7
BAVEBCbYvoLfTiOCzgMLZrOiUciIVv	form tonight	Keith Miller|Valerie Reed|Michael Munoz|Rebecca Vaughan MD|Michelle Johnson	ALWJM1655491	269939	3434713.621
hpqkqAtIkShlNrEjUbYXcfRTRNXOwx	activity turn son environmental	Felicia Smith|Justin Estes MD|Curtis Davis Jr.|Alejandro Davis|Jessica Garza	VNOWK4775516	124007	5061464313445.0
EhrzfAhUHiITMOGOsQREMAacsvGBGj	kind imagine bring	Elizabeth Joseph|David Leblanc|Dr. Linda Clay	HTDDZ6235990	827696	2.0
jThMKyjMLcPfehxxIcChXPhnpmorws	information nearly political election	Thomas White|Rachel Black	TZMKU6297861	23178	698935317889.8
bggMvtBscfCuxLDrLJAhEjgsOcbWix	until some wish	Becky James		912434	3905326.88472938
iLTwnlKjpnMfVuiPpuvsHBnSKJvIaM	ability car speak cause	Mitchell Ibarra|Heidi Miller|Anna Newman	SGTRB4076516	32723	166186.0
LXAgRaOtFukIDSYmMugBGPSTlbXFYM	quickly thousand heart	Sherry Allen		33511	21665309.5552861
voFKcTiejAOmpTDmmiVzFQEcpeCtOV	worker hand	Mary Soto|Jeanette Davis|Rebecca Holloway|Joseph Walters|Kristine Ramos	BBMAB9634416	408562	
gattQLGsHeWszwLkVCGAVPnvPhidaB	want while attack may	Susan Allison|Joseph Morris	CGIYZ9284884	215377	23.932176
qFlcJPWPsvwfuQbJeJOwEfvLfIIPYL	month assume	Jeffrey White|Frank Lewis|Shelby Baker	NECIB5023793	155887	31747132555.8
uLIhKQJlZGHUnlbDkDRZEuLuTBDXnG	far section professor three	William Hernandez|Scott Williams|Meghan Miller|Anthony Hill	GBBPN0256611	741644	648854750734036.0
mPcmrrevudgmcrzskVVsXGaWABlgvo	return personal	Thomas Fields|Kevin Long|Christopher West	ESUTE5520641	438176	931543.17
FOSFjXYJGzwiNekaPFiolMUCYPEgoa	key with	Tanya Rodriguez|Mr. Christopher Salinas|Terrance Hanson|Brittany Barker		278898	564869655807870.0
UVCDMQNampWVDXIPTudTTHtpiqKhlv	material car	Heather James|Heidi Lopez|David Foley|Matthew Miller	DJYLC8525727	667206	22386.178
ugLNeWcOaObsJOPMbuaVbFgVNfwDUn	discover season	Robert Williams|Matthew Ferrell	TJCPJ2630806	330841	104769846254.0
qqlPGmaAfcyWBjuNwkdNSCHDPZGSKq	author through	Francis Mann|Heidi Martin|Dominique Norris|Ana Daugherty|Maxwell Ramirez	TVWNS1959077	849747	55467435355.84
JzRgQrYQrWjCnbjlXFmuIAFHfxFGHC	girl hard hotel	Gerald Thompson|Megan Mcdonald|Elaine Ray|Brooke Shannon|Tami Lara	BHLVE8759736	247477	34438108416.2
zEaKbAKbyzRFrZdllMHdtknHQliZNC	network beat	Danielle Potter|Phillip Payne|Cynthia Evans|Mary Mullen|Juan Sharp	MRYUT0255699	123655	91971634199.99
HPCGSswtZCNawRRDrXWjfxtPriKcMQ	north low	Gary Walker	GYHVX0254783	444841	760605.238792
PFJoEtzhpseAajsbohfGPtYypwklzd	hundred price in particularly	Jonathan Mcdonald|David King|Danielle Bradley	BEERK0873020	548314	2304702.25125
fKzOtgqfggWiHiaFhDlKMsCNEqzYzq	agency quality entire	Mary Johnston|Jamie Howard	KZWYI6541256	643902	553.266423831
pQLAPdAAjCZgWjfdtuvkVZpJWiVDpd	return stage	Christopher Alexander|Susan Reeves|Kenneth Gonzalez|Katherine Munoz|Courtney Holland	BZXVD6247597	960395	119187.0
GNQWCwkGDvmtuxWriyZvLBCfpylaGC	trip edge ago	Joseph Walker	BIGBS3598264	282137	82509943967.0
UYmUCNGFSCfNCjQdZaPkqnOOeAjeFS	work left maybe	Tonya Ibarra	BWLKN5211701	858628	8814625.77339543
ElbOWyROIswjuOxMeDGysGLAwMyyLS	PM decade garden quite	Ralph Garrett|Jose Kennedy|Debbie Hernandez	ZMKZF6479753	932361	0.3
OqWVcTsvUKICPJcbxoQOCyhfhveHHt	certainly agency last news	Cameron Woodard|Cindy Vincent	SKZVC2028380	497892	834359730.9442
oZBIbGWoNsEzDmWOABHrXFCFSnWoPA	hold phone	Nicholas Cook|David Terrell|Leslie Giles|Alexandria Coleman|Brian Estes	NIGJZ0072816	397501	8710008896145.0
acyUBosinndyuHdQTbDWTauthifNws	data energy officer	Christie Flores|Christine Miller	RSOOH4113127	895459	189264.12
bqovHtOzXPkkWYJaoTLPVMBtSSURMZ	choose your	Russell James	BZPDK5560792	696748	0.998905819
NbByyEpCjGWtqykJQRoiBDuKZzNYXb	land base car	Marc Armstrong|Alexis Garcia|Emily Baker|Joseph Leonard	TDFBF1318950	79415	654790277984804.0
lwYPHjyXkxTJNuniNLBEXFEZoNGFyo	stuff paper	Scott Allen|Brooke Reynolds|Miss Lori Gonzalez MD|Elijah Hansen	MEUFG6296122	591159	69613.9617684
wtUrhOZSgclOYFkjoCpKqfrOZUKHZe	perform institution I end	Mark Hoffman|Monica Green|Thomas Cooper	QATBA5515270	143878	67428971.8
OCvtCsrGjamvwESVEjrTfKxRWxDyRd	its involve	Kenneth Duncan	MLKBV6830042	906917	65.735536935
TEmalFYqHSEauxlxJoKUSdHyuegOTY	end cover operation join	Katherine Crosby|David Franklin|Mary Austin	MVEGW5191338	414324	8065817373813.5
OCVBPPRQNDnTBiIXovEhtHLhJUZGri	contain blood identify	Peggy Osborne	IEDXU1117301	835487	92125395344334.0
zjZZZYInrclYwEnsYkllVwkNduLOaS	should our vote recent	Patricia Hernandez|Keith Yoder|Yolanda Patel	ARDUG4299499	927768	5460725990.3
XHBRnmNypdmPODKtpejsGYYAQkCSVF	remain fill at pretty	Christopher Brown|Kelly Brown|Paul Rivera	KIAWE0854626	660528	400024406310.0
GcZQJQxFQRlFULRPZyXrPpMgUrTOzQ	improve compare vote assume	Margaret Mcintyre|Edward Conner|Sara Mcbride|Betty Perry	CFNGW5591356	461109	5.241017
oRXWIzMCTXsOxjrWUNKLYPhjgzgmQo	sport production stuff	Ms. Susan Larson|Mary Powers|Michael Medina	PHLYF9545569	422936	14526572192498.0
dSTrIxuIVQSVPwGfyxMXWZSIuoouAo	court compare	Darryl Rios	TLPXD7702954	249840	48858.56
lHrEZmtRXNGJtUQsgJFxDQduImuhAj	get imagine often character	David Joseph	MEZGJ1392287	875600	66564663909391.0
VBCJLeGHUEkEYOlrKphpKxOHxFbgjr	coach show	Lisa Carlson|Heidi Cochran|Samantha Walker	MAPUZ1374102	753972	187151312256.4
BBfetpnDoyRLGmRGUsepbSnQNqBDRw	real old together act	Sherry Smith	DZRVM4680191	908369	9.7626
RXPUsgTTCObEbQFCXukEKVMIqtjVtl	tree woman dinner often	Hannah Higgins|Jeffrey Hayes	PTINL4061938	462708	240809083053963.0
QacUQTbpsCMklQsgiMkXajhAXoJakv	my military letter	Benjamin Wood MD|Angela Delgado|Ms. Melissa Guerrero	SYVXL4924189	552818	6269729241826.35
gPIDHWyztDWEqgzokeLNoYqwheJRMh	how dinner more	Debra Sanders|Suzanne Hooper	INYFB4414838	184266	78.87807
uAraDGClLBWpEqbnUcCJtFBAiWAsoM	send receive test		MGJZF7680401	249522	29982072314151.0
uEYbKcWYQhoZljRhafXErEFQLXtLDG	myself way	Mr. Mitchell Smith|Brian Jimenez|Jane Johnson		839283	55.0
QzaRcodcUeUkNoybOZcMNlAdRvVPLt	attack pass statement	Holly Smith|Angela Hunt|Mikayla Perry|Travis Lowe|Megan Alexander	MXUCE9345754	588554	492663424294.491
vlmxlyMzJCHzQetrIvYGEJzVhTZJyk	away fly training report	Alicia Underwood|John Romero	CLWXT7616118	721438	1.631600850881
vlujesJVQTmbhTKjQemkBqdJgnZgTO	compare tend	Brent Henderson|Anna Chambers|Kevin Baker		959870	840722.9232
EUXhJcgvGYhKUcfJSGeNEsgwFUNWon	ability human	Evan Zavala	MAZLP4040076	937698	64308140893409.0
IUCNqwRNSJWLiGVbqrRhbtNZMkkBnI	other yeah word population	Debra Garcia|Michael Walters|Jeffery Lucas|Amanda Young|Lindsey Graves	KRSLA3675973	54465	29.70067167
rmrgvwIDhcRjJcSebXpygTsecStFZP	fish send above nation	William Salas|Matthew Romero|Brian Oneal|Jeremy Dominguez	SGAEX6438335	701137	76517513758566.0
FfRZvEsnnzcsJUImTXQEbOeXnbCaOK	professional write		COTPS7562301	662840	4.77013907084
pgXDsYVDvlOjPpZbaLgdoezqHYDnta	offer add family foreign	Catherine Smith|Brian Sharp|Paul Scott|Jason Jones|Brandon Bennett	PHQUY3642699	989210	5610096.0
xsHCxbPNBRQrKouGyxvIKHsooMgYGr	record traditional	Kelly Clayton|Cathy Fowler|Justin Dorsey|Linda Sandoval|Mark Black	GDPBZ2884277	904407	8231371.4
rKGvfxNhfkIFvhzxBYouzZqYModwDm	inside role measure never	Michael Woodard IV	CLOTD3343606	80416	9590340.2
MCdlBCoDTONgjdNOzFBiYIhofsMPop	none leg hour election	Andrea Drake|Jose Murray|Willie Richard|Brandon Hernandez	NZPYN3195981	83434	70.9616700531
YgSmAASLvaerRGvyyoCiywgKPOMKHM	action left more	Emily Dunlap|Stacy Greene	UGEVE7237217	52728	666295345008.1
dcMQYbsgOZSHavfijzBRnDglnDGCtB	six writer	Andrew Harrison|Richard Cruz	TLISZ8301242	490061	205.2920791
qutqIAYQcIqfDUawsoVTNRFAoPSbCQ	forget none	Samuel Pierce|Tammy Woods|Justin Miller|Brooke Smith|Robert Carter	MMLYU7689903	269130	5750204146666.5
TViRivnCAOPIMokNGheiAHMflmqISq	operation head such seem	Brian Lester|Stephanie Evans|Kimberly Mack|Michael Keith|Jeremy Vargas	TMYPI5726960	445397	16.0
HyyKGQYIyOOjUauxfKACDUmBWvURFp	left term	Heather Nguyen|John Hale|Jennifer Gray	MGJJZ4126783	471090	10509947.0
RVnvdbpzsrlZASCZGQwxxFMmpOazgs	popular father piece	Jessica Rodriguez|Keith Smith|Amy Webb	KILYD2717164	614464	41.652019
MahgfOUpNFyidAbuyDxLfbPuTKnmga	first minute along	Peter Jackson|Christopher Sanchez|Kevin Wilson	NIDQD0187230	800031	52211.1
SnLcLqjWZKLZTTMlXkrcSstYaWgzDp	my work turn	Brett Douglas|Dr. Suzanne Sanchez	ITJME0110677	97321	
yWnwnVIQWmxLHGDrqWVGpzWvxwyxmJ	ahead bag	John Johnson|John Macdonald|Larry May|James Walker	TTMPW2358563	601653	54222605.107
MEQsrkphiRgDOYumqNdqXiojuDIYPI	try how catch campaign	John Lopez|Jake Nelson|Michael Huynh|David Moore	MLZKP4053061	122904	997237616033.524
OijjASjntQuwgcasGeZfBuhFTEgFKA	true entire image note	Amanda Knight|Frederick Perry	VAZYU1714780	656182	76459.27143
VCwkdrWqeZoghHoYTyfNlPfVnkZxYt	live here	David Montgomery|David Salazar|Ronnie Pugh	BHRLY0954678	658944	7647402640.0
VoVYrVhanlRKdHugteCLuzAQaMKZei	win civil raise	Michael Jones|Norma Parks|Ronnie Morgan	PHFUX2535642	275052	256055448728.0
KcMoPXkCGPZdNdnUXfkxPOuXowRyIC	test you gas third	Alexander Jones|John Hester	MXNCS6615437	787711	87.74
SeIPCcpDHpbVypxSvuUjfkGIvxYZER	describe itself	Roberto Morales|Morgan Rangel|Laura Sloan	KNBLJ3762570	428163	
cBJvRVEAsjqteZSZyVvFrUQzBIbMib	explain I	Marilyn Thornton|Ryan Evans Jr.|Keith Barton|Edwin Leonard|Cheryl Foster	CVOWA0601260	868538	542147894.514
